customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00789,Male,1,No,Yes,71,Yes,No,No,No,No,No internet service,Yes,No internet service,No,One year,No,Mailed check,64.29,4564.59,No
CUST00790,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Two year,No,Credit card,70.83,3612.33,No
CUST00791,Female,0,Yes,No,28,No,No,DSL,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,104.22,2918.16,No
CUST00792,Male,0,Yes,No,64,Yes,No,No,No,No internet service,No internet service,Yes,No,No internet service,Two year,No,Credit card,84.66,5418.24,No
CUST00793,Female,1,No,No,21,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,32.76,687.96,No
CUST00794,Male,0,No,Yes,27,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,74.29,2005.83,No
CUST00795,Male,0,No,No,27,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,One year,No,Electronic check,56.46,1524.42,No
CUST00796,Male,0,Yes,No,50,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,40.68,2034.0,No
CUST00797,Male,0,Yes,Yes,29,Yes,No phone service,No,No internet service,No,No,No internet service,No,Yes,One year,Yes,Mailed check,84.8,2459.2,Yes
CUST00798,Male,0,Yes,No,39,No,No phone service,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card,58.65,2287.35,No
CUST00799,Male,0,Yes,Yes,57,No,Yes,No,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,96.73,5513.61,No
CUST00800,Male,0,No,No,37,No,Yes,No,Yes,No internet service,No internet service,No,Yes,No,Month-to-month,No,Mailed check,78.65,2910.05,No
CUST00801,Female,1,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,30.43,1947.52,No
CUST00802,Male,0,Yes,Yes,48,Yes,No phone service,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,55.03,2641.44,Yes
CUST00803,Male,0,No,No,22,No,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No,One year,Yes,Mailed check,46.98,1033.56,Yes
CUST00804,Female,1,Yes,Yes,30,No,No phone service,No,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card,35.0,1050.0,No
CUST00805,Female,0,No,No,28,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card,100.02,2800.56,No
CUST00806,Female,0,No,No,23,No,No,No,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Credit card,57.85,1330.55,No
CUST00807,Male,0,No,No,4,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,Yes,No,Two year,Yes,Mailed check,81.33,325.32,No
CUST00808,Female,1,No,No,3,No,No,DSL,No,Yes,No internet service,No,No,No internet service,One year,No,Credit card,108.2,324.6,No
CUST00809,Male,0,No,Yes,61,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Two year,No,Electronic check,74.3,4532.3,No
CUST00810,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,No,Electronic check,45.81,183.24,No
CUST00811,Male,1,Yes,Yes,65,No,No,No,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,99.07,6439.55,No
CUST00812,Male,0,No,No,12,No,No phone service,DSL,Yes,Yes,Yes,No,No internet service,Yes,Two year,Yes,Mailed check,63.58,762.96,No
CUST00813,Female,1,Yes,No,13,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,76.38,992.94,Yes
CUST00814,Female,1,No,Yes,34,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,Two year,No,Bank transfer,110.21,3747.14,No
CUST00815,Male,0,Yes,Yes,59,No,No phone service,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,68.93,4066.87,No
CUST00816,Male,0,Yes,No,31,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,No,Two year,No,Mailed check,53.47,1657.57,No
CUST00817,Male,0,Yes,No,71,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,92.74,6584.54,Yes
CUST00818,Female,0,Yes,No,13,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,33.35,433.55,No
CUST00819,Male,0,Yes,Yes,54,No,Yes,No,No,No internet service,No,Yes,Yes,Yes,Two year,No,Credit card,111.37,6013.98,Yes
CUST00820,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,111.55,223.1,Yes
CUST00821,Female,1,Yes,Yes,33,Yes,No,No,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,77.94,2572.02,Yes
CUST00822,Female,0,No,No,50,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card,35.43,1771.5,No
CUST00823,Male,0,No,Yes,7,Yes,No phone service,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,65.21,456.47,Yes
CUST00824,Female,1,No,No,18,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Electronic check,62.33,1121.94,No
CUST00825,Female,1,Yes,Yes,51,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Bank transfer,49.83,2541.33,No
CUST00826,Male,0,Yes,Yes,8,Yes,No phone service,No,No internet service,Yes,No,No internet service,No,No,Two year,No,Electronic check,37.51,300.08,Yes
CUST00827,Female,1,No,Yes,55,No,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer,46.37,2550.35,No
CUST00828,Male,0,No,No,43,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Credit card,75.55,3248.65,Yes
CUST00829,Female,1,Yes,Yes,59,Yes,Yes,No,No,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,88.57,5225.63,Yes
CUST00830,Male,0,No,Yes,30,No,No phone service,No,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,117.96,3538.8,No
CUST00831,Male,0,No,No,59,No,Yes,DSL,Yes,No internet service,No,No internet service,Yes,Yes,One year,Yes,Credit card,41.58,2453.22,Yes
CUST00832,Male,0,No,Yes,9,Yes,No,No,No,No,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,40.4,363.6,No
CUST00833,Female,0,No,Yes,68,No,Yes,No,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card,31.7,2155.6,No
CUST00834,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer,113.9,4442.1,Yes
CUST00835,Female,0,No,Yes,11,No,Yes,No,No internet service,Yes,Yes,Yes,No,No internet service,One year,Yes,Electronic check,58.18,639.98,No
CUST00836,Male,0,No,No,2,No,No,No,No,No,Yes,No internet service,No internet service,Yes,One year,No,Mailed check,112.4,224.8,No
CUST00837,Male,1,No,Yes,23,No,Yes,No,No,No,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer,108.94,2505.62,No
CUST00838,Female,0,No,No,63,Yes,No,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,No,Mailed check,24.4,1537.2,Yes
CUST00839,Male,0,Yes,Yes,22,No,No,Fiber optic,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,47.98,1055.56,No
CUST00840,Male,0,No,Yes,61,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,50.25,3065.25,No
CUST00841,Female,0,No,Yes,26,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card,47.73,1240.98,No
CUST00842,Male,1,No,No,12,No,Yes,DSL,No,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card,62.53,750.36,No
CUST00843,Male,1,No,Yes,32,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,69.93,2237.76,No
CUST00844,Male,0,No,Yes,9,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,95.82,862.38,Yes
CUST00845,Male,0,Yes,No,69,No,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card,46.77,3227.13,No
CUST00846,Female,0,No,No,71,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,Yes,Two year,No,Credit card,49.87,3540.77,No
CUST00847,Female,0,No,No,33,No,No phone service,DSL,No internet service,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,79.86,2635.38,No
CUST00848,Male,1,Yes,Yes,24,No,No phone service,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.93,910.32,No
CUST00849,Female,0,No,Yes,69,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Bank transfer,67.32,4645.08,No
CUST00850,Male,0,Yes,Yes,38,No,No,No,No internet service,No,No internet service,No,Yes,No,One year,No,Bank transfer,45.1,1713.8,Yes
CUST00851,Female,0,No,No,11,No,No,DSL,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.8,437.8,No
CUST00852,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,99.57,3186.24,No
CUST00853,Male,1,Yes,Yes,64,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card,90.71,5805.44,No
CUST00854,Male,0,No,Yes,72,Yes,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Bank transfer,44.98,3238.56,No
CUST00855,Male,0,Yes,No,20,Yes,No phone service,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,61.52,1230.4,No
CUST00856,Male,0,No,No,34,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card,35.42,1204.28,No
CUST00857,Male,0,Yes,No,42,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,25.32,1063.44,No
CUST00858,Female,0,Yes,Yes,8,No,Yes,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Mailed check,78.52,628.16,Yes
CUST00859,Male,0,No,No,66,No,No,Fiber optic,No,No internet service,No,Yes,No internet service,Yes,One year,Yes,Mailed check,56.36,3719.76,No
CUST00860,Female,0,Yes,No,21,No,No,No,No,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,40.73,855.33,No
CUST00861,Male,0,No,No,70,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer,31.46,2202.2,No
CUST00862,Female,0,Yes,No,5,No,No phone service,No,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,88.0,440.0,Yes
CUST00863,Female,0,Yes,Yes,67,No,No,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,One year,No,Credit card,47.15,3159.05,No
CUST00864,Female,0,No,No,43,No,No phone service,DSL,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,110.74,4761.82,No
CUST00865,Male,0,No,Yes,16,No,No phone service,No,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer,39.28,628.48,No
CUST00866,Male,0,Yes,Yes,35,Yes,No phone service,DSL,No internet service,Yes,No internet service,No,No,No,Two year,No,Credit card,44.38,1553.3,No
CUST00867,Female,0,No,No,43,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,105.17,4522.31,No
CUST00868,Male,0,No,No,39,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,77.24,3012.36,No
CUST00869,Female,0,Yes,Yes,10,No,No,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,One year,Yes,Credit card,30.84,308.4,No
CUST00870,Male,0,Yes,No,20,No,Yes,No,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,74.95,1499.0,Yes
CUST00871,Female,0,No,Yes,1,No,No,No,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer,50.81,50.81,Yes
CUST00872,Female,0,Yes,No,6,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Bank transfer,93.69,562.14,No
CUST00873,Male,0,No,Yes,53,No,No,No,Yes,No,No,No,No,No,Two year,Yes,Bank transfer,27.78,1472.34,Yes
CUST00874,Female,0,No,Yes,46,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,111.79,5142.34,Yes
CUST00875,Male,0,No,Yes,66,No,No phone service,Fiber optic,No,No,No,No internet service,No,Yes,Two year,No,Mailed check,67.82,4476.12,No
CUST00876,Female,0,No,No,38,Yes,No,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,Yes,Credit card,93.43,3550.34,No
CUST00877,Female,1,No,Yes,33,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,90.47,2985.51,Yes
CUST00878,Male,0,No,Yes,67,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No,Two year,Yes,Bank transfer,37.83,2534.61,No
CUST00879,Male,0,Yes,No,35,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,108.01,3780.35,No
CUST00880,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,One year,No,Credit card,43.27,1947.15,No
CUST00881,Female,0,Yes,Yes,22,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,39.06,859.32,Yes
CUST00882,Male,0,No,Yes,68,Yes,No,DSL,No,No internet service,Yes,No,Yes,No internet service,One year,No,Bank transfer,72.06,4900.08,No
CUST00883,Female,0,Yes,No,17,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,118.45,2013.65,Yes
CUST00884,Female,1,Yes,Yes,5,Yes,No,DSL,No internet service,No internet service,No,Yes,No internet service,Yes,One year,No,Credit card,51.34,256.7,Yes
CUST00885,Male,0,Yes,No,57,No,No,DSL,Yes,No,Yes,No internet service,No,Yes,One year,No,Bank transfer,116.45,6637.65,Yes
CUST00886,Male,1,No,No,40,Yes,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,63.51,2540.4,Yes
CUST00887,Female,0,Yes,No,30,No,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer,103.47,3104.1,Yes
CUST00888,Female,0,Yes,Yes,42,No,No,No,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Credit card,73.0,3066.0,Yes
CUST00889,Male,0,No,No,7,No,No phone service,No,No,No internet service,No internet service,Yes,No,No,Two year,Yes,Credit card,40.53,283.71,Yes
CUST00890,Male,0,Yes,Yes,71,No,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card,108.0,7668.0,No
CUST00891,Male,0,Yes,Yes,19,No,No,DSL,No,Yes,No internet service,No,Yes,No internet service,Two year,No,Electronic check,27.2,516.8,No
CUST00892,Male,0,No,No,41,Yes,No phone service,DSL,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,88.28,3619.48,No
CUST00893,Male,0,Yes,No,34,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Two year,No,Bank transfer,103.08,3504.72,Yes
CUST00894,Female,1,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card,103.2,2270.4,No
CUST00895,Female,1,No,No,52,No,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Mailed check,85.53,4447.56,No
CUST00896,Female,0,Yes,Yes,6,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No,Yes,One year,No,Mailed check,45.1,270.6,No
CUST00897,Female,0,Yes,Yes,25,No,Yes,No,No,No,Yes,No,No internet service,No internet service,One year,No,Credit card,73.17,1829.25,No
CUST00898,Male,0,Yes,No,66,Yes,Yes,No,No internet service,No,No,No,Yes,No,Two year,No,Mailed check,82.95,5474.7,Yes
CUST00899,Male,0,Yes,Yes,10,Yes,No phone service,DSL,No,No,No,No,No internet service,No internet service,Two year,Yes,Mailed check,108.97,1089.7,Yes
CUST00900,Male,0,No,No,26,Yes,No phone service,No,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Credit card,35.97,935.22,No
CUST00901,Female,0,No,Yes,5,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer,66.49,332.45,Yes
CUST00902,Female,0,No,Yes,68,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,One year,Yes,Electronic check,53.31,3625.08,No
CUST00903,Male,0,No,Yes,71,No,Yes,DSL,No internet service,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,62.77,4456.67,No
CUST00904,Male,1,Yes,No,50,No,Yes,DSL,No,No,No internet service,No internet service,No,No,Month-to-month,No,Credit card,38.3,1915.0,No
CUST00905,Female,0,No,Yes,17,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer,41.74,709.58,No
CUST00906,Female,1,No,Yes,11,No,No,Fiber optic,No,No internet service,No,No,No internet service,Yes,Two year,No,Credit card,96.98,1066.78,Yes
CUST00907,Male,0,Yes,Yes,53,No,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Bank transfer,67.84,3595.52,Yes
CUST00908,Male,0,Yes,Yes,50,No,No phone service,DSL,No internet service,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,71.41,3570.5,No
CUST00909,Female,0,Yes,No,8,No,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,109.75,878.0,No
CUST00910,Male,0,No,Yes,62,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,44.0,2728.0,No
CUST00911,Male,0,Yes,No,29,No,Yes,No,No,Yes,No,No,No,No,One year,Yes,Mailed check,52.93,1534.97,No
CUST00912,Male,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,No,Bank transfer,50.86,2237.84,No
CUST00913,Female,0,Yes,Yes,45,No,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card,85.92,3866.4,No
CUST00914,Female,0,No,Yes,29,Yes,No,DSL,No,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer,76.25,2211.25,No
CUST00915,Female,0,No,No,59,Yes,Yes,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,67.15,3961.85,No
CUST00916,Female,0,No,No,15,No,Yes,No,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,86.8,1302.0,Yes
CUST00917,Female,0,No,No,70,No,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,One year,No,Bank transfer,68.39,4787.3,No
CUST00918,Female,0,No,Yes,44,No,No phone service,DSL,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,101.6,4470.4,No
CUST00919,Female,0,No,Yes,36,No,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,61.02,2196.72,No
CUST00920,Male,0,No,No,57,No,Yes,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,Yes,Mailed check,109.06,6216.42,No
